Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Kenya,KEN,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,8.173076923,6.905055487,8.626830233,7.454342154,3.952941176,7.336846372,7.592121982,8.06289729,7.085458502,6.339886273,5.660717708,5.043811129,7.323838234,7.311739341,12.11035544,15.46929952,16.8689399,8.565244879,6.67864247,4.454649468,2.160107837,1.696117531,4.597295298,6.233512918,6.456245144,6.456245146,6.456245143,0.207631106,0.990596242,0.990596242,0.790222064,1.887591981,1.986780684,1.382258105,1.16024927,0.507573456,1.840239397,0.541956973,0.58985698,0.382536355,1.49605754,2.428418426,1.88123757,2.978597464,,1.658500737,1.979927359,2.866566389,2.651015182,2.145478114,2.576845956,2.317888063,2.670904143,2.31042557,1.973267148,2.03974757,2.910552318,3.103174186,2.820704939,2.896805127,
Kenya,KEN,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,,,,15.52,21.7,22.35,15.7,,10.43,8.52,6.98,9.7,9.69,15.11,11.79,9.92,26.69,12.04,15.26,15.07,17.31,,25.57,29.52,
Kenya,KEN,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62,,,,,11.97,14.09,11.85,11.02,,10.43,7,7.04,7.28,7.1,6.97,6.88,6.78,9.83,9.91,9.72,12.49,12.21,,8.13,7.86,
Kenya,KEN,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.26476843,22.47307386,25.89214994,27.75752697,28.24602152,18.01413477,17.79846083,15.95314365,17.14744342,18.65737554,18.13845523,19.86283833,21.43594302,16.86269521,15.21957048,18.03397264,18.49973665,17.88428503,16.66031749,15.52063184,15.04488397,14.8494338,14.96841743,15.42708708,15.33428342,
Kenya,KEN,"Completeness of birth registration, female (%)",SP.REG.BRTH.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,,,,,66.4,,,,,,
Kenya,KEN,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,0.724340644,0.718969432,0.709536599,0.698835528,0.68903673,0.681242827,0.675225136,0.667534235,0.659664451,0.652752557,0.647439494,0.643416046,0.637726162,0.631020757,0.623488083,0.615600521,0.60616725,0.59551089,0.584481031,0.572942563,0.56109731,0.547671002,0.533127779,0.51943219,0.507850891,0.498784263,0.487645037,0.476869765,0.467918776,0.461884692,0.459094413,0.45400345,0.450196027,0.447589791,0.445449315,0.443575693,0.440815139,0.435871828,0.431235552,0.429233972,0.430581887,0.431045033,0.431821086,0.43333104,0.435759042,0.439134918,0.442665112,0.445834522,0.4478881,0.447632603,0.444909285,0.441888493,0.438474511,0.435095922,0.430947577,0.425901187,0.420786023,0.414178242,0.410879187,0.416201902,0.432000076
Kenya,KEN,"Population ages 50-54, female (% of female population)",SP.POP.5054.FE.5Y,3.065159012,2.984701453,2.911212506,2.845994729,2.790670407,2.744984392,2.695865035,2.658754278,2.628893003,2.600116372,2.569296893,2.529660893,2.489984187,2.454405873,2.428675205,2.414986051,2.401669329,2.397678699,2.40025583,2.40640672,2.413623134,2.416066387,2.42095657,2.42187855,2.410896195,2.384626358,2.338685069,2.286746247,2.230137457,2.170416539,2.110248348,2.041561165,1.974838411,1.921760345,1.897629295,1.909081348,1.943102058,2.000501811,2.072070605,2.146482815,2.21675065,2.274615749,2.333511115,2.388025242,2.43142295,2.461047931,2.489766523,2.508067941,2.52099725,2.535871032,2.556554387,2.580516735,2.611758025,2.649022317,2.690269767,2.734874602,2.784569775,2.838058986,2.897021567,2.963606907,3.038413105
Kenya,KEN,"Population ages 15-64, male",SP.POP.1564.MA.IN,2053825,2092004,2136337,2187258,2245047,2309694,2372005,2443003,2521572,2605918,2695020,2781628,2874037,2972556,3078059,3191028,3301683,3422008,3551296,3688519,3833252,3979115,4133295,4296248,4469183,4652760,4833726,5027296,5232843,5450232,5679920,5913055,6163565,6427633,6698479,6971566,7229540,7479942,7731192,7995862,8279691,8537167,8824211,9131044,9441951,9749592,10056061,10358131,10663703,10987900,11338823,11696954,12087151,12502569,12931302,13367198,13812695,14263725,14724078,15198970,15689536
Kenya,KEN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,19.79100481,19.78812423,19.81816719,19.8739587,19.9341231,19.99000396,20.1019325,20.12270117,20.09558129,20.0806182,20.12340258,20.20601448,20.28533054,20.36331863,20.42833997,20.48086143,20.57331987,20.56651506,20.49942198,20.42294597,20.37489388,20.33030845,20.27848324,20.21446483,20.12054533,19.99024321,19.88466303,19.69766793,19.44617553,19.14056803,18.79400796,18.43776599,17.98917894,17.5178516,17.12301731,16.86414417,16.63338098,16.65255815,16.81800262,16.98011681,17.05008358,17.27186804,17.23735775,17.03743482,16.81424495,16.66558553,16.48144477,16.3683392,16.29619595,16.19453539,16.02347754,15.85036554,15.56995549,15.21762063,14.84610829,14.48896132,14.09419274,13.73029738,13.40405177,13.12165226,12.88600248
Kenya,KEN,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,,,,,,,,,,,,,,,,,4.4,,,,,,9.7,,,,,17.9,,,,27.3,,,,,31.5,,,,,31.5,,,,,,39.4,,,,,53.2,62.6,59.9,58.67624613,60.7,56.4,
Kenya,KEN,"Children in employment, wage workers (% of children in employment, ages 7-14)",SL.WAG.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Unemployment with basic education, male (% of male labor force with basic education)",SL.UEM.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.340000153,,,,,,,9.5,,,,,,,,,,1.399999976,,,,
Kenya,KEN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.51000214,,,,,,,78.08999634,,,,,,,,,,70.87999725,,,,
Kenya,KEN,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.84999847,,,,,,,66.56999969,,,,,,,,,,68.30000305,,,,
Kenya,KEN,"Average working hours of children, working only, female, ages 7-14 (hours per week)",SL.TLF.0714.WK.FE.TM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,,,,,44.39972808,,,,,,,,,,,
Kenya,KEN,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.79000092,50.38999939,49.77000046,49.63999939,48.81999969,49.06000137,48.49000168,48.22000122,47.65000153,46.52999878,45.25,43.84000015,42.50999832,41.81000137,41.27000046,40.36000061,42.54999924,43.58000183,45.09999847,47.13000107,48.97999954,50.41999817,51.84999847,53.15000153,54.41999817,55.54000092,56.40999985,57.41999817,58.36999893,
Kenya,KEN,"Employers, male (% of male employment) (modeled ILO estimate)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.340000153,7.489999771,7.659999847,7.699999809,7.789999962,7.769999981,7.699999809,7.400000095,7.139999866,6.309999943,5.409999847,4.619999886,3.900000095,3.299999952,2.789999962,2.349999905,1.950000048,1.610000014,1.350000024,1.120000005,0.920000017,0.75999999,0.620000005,0.50999999,0.409999996,0.340000004,0.300000012,0.270000011,0.25,
Kenya,KEN,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.4,,60.9,,,59.8,,,,,,,,69.6,,,,,,,,,,66.5,,,,,
Kenya,KEN,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6669426,9.87675571,9.61532974,11.26895618,11.97763729,13.70063114,15.48344135,17.71161461,18.26133156,17.18993187,17.56744957,17.48591995,20.16994286,21.46610641,20.9911499,18.76854134,18.12837601,18.22855377,20.87685585,,
Kenya,KEN,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.8,,,,,,2.1,,,2,,2,,,1.9,,,2,,,0.9,,,,,,
Kenya,KEN,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",SH.STA.POIS.P5.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,4.3,4.2,4,3.9,3.9,3.9,4,4.1,4.1,4,4.1,4,3.7,3.6,3.5,3.5,3.5,3.6,3.5,
Kenya,KEN,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,16.2,,,,,,15,,,13.7,,16.3,,,15.7,,,9.9,,,10,,,,,,
Kenya,KEN,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",SH.STA.AIRP.FE.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,
Kenya,KEN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4531,,,,0.3537,0.3899,0.7061,1.3925,1.393,0.8867,0.9274,0.865,1.0362,1.0587,1.1656,,
Kenya,KEN,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,6.8,8.1,9.2,9.8,9.9,9.5,8.9,8.1,7.2,6.4,5.6,4.9,4.3,3.9,3.6,3.5,3.3,3.3,3.3,3.2,3.2,3.2,3.1,3.1,3,2.8,2.7,2.5,2.4,
Kenya,KEN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,5.9,7.2,8.3,9.1,9.7,9.9,9.8,9.6,9.3,8.9,8.4,7.9,7.5,7,6.6,6.3,6.1,6,5.8,5.7,5.6,5.5,5.4,5.2,5.1,5,4.8,4.7,4.5,
Kenya,KEN,"Condom use, population ages 15-24, male (% of males ages 15-24)",SH.CON.1524.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,39.4,,,,,,56.2,,,,,,,,,,,
Kenya,KEN,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.07472992,96.78328705,97.36650085,96.5620575,95.74452209,,,,,
Kenya,KEN,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.97810364,,,,,,,,,,,,
Kenya,KEN,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,,,,,,,,,,,31.51466,32.50624,34.08054,35.09098,36.04769,37.63676,38.57524,39.73074,40.77503,41.42173,41.60763,42.08248,41.79955,41.96175,43.29997,43.13536,44.18269,44.36246,44.58868,44.96389,45.89401,46.05854,46.56166,47.1916,47.85522,48.47509,,,48.75464,48.72285,48.62755,48.36744,48.79914,50.51428,48.11744,48.59599,47.96538,46.31011,47.49355,47.21243,,,47.96194,,48.93913,48.47487,49.24409,,,,
Kenya,KEN,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,8.551750183,9.807519913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.62373352,78.1570816,79.01554108,,,,
Kenya,KEN,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,3.68557,3.6657,3.87545,4.07194,,4.34896,5.26476,5.63782,6.14127,8.49223,12.90393,13.19681,,,,,,,,,,,,,,,,,,,,,,,5.84329,5.82757,,,,,,,,,5.11972,3.4194,2.93974,,,,
Kenya,KEN,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.80676,63.00509,64.2926,59.4928,70.81355,69.07731,69.45444,68.21393,78.58095,74.30517,75.50218,,,78.2704,,,,,,,,
Kenya,KEN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,47.94202042,50.15600967,53.37625885,55.0814209,,60.02484131,62.1115303,66.4385376,67.67622375,88.30117798,84.85890198,83.25048065,,,,,,,,,,,,,,,,,,,,,,,86.32241821,86.94249725,,,,,,,,,97.2009964,99.1434021,99.67874146,,,,
Kenya,KEN,"Compulsory education, duration (years)",SE.COM.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,
Kenya,KEN,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.45405712,,,,,,,,,,5.649145252,,,,,
Kenya,KEN,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,GNI (constant LCU),NY.GNP.MKTP.KN,,,,,3.77E+11,3.86E+11,4.42E+11,4.56E+11,4.94E+11,5.40E+11,5.17E+11,6.32E+11,7.38E+11,7.62E+11,7.99E+11,8.12E+11,8.18E+11,8.99E+11,9.62E+11,1.04E+12,1.10E+12,1.14E+12,1.15E+12,1.18E+12,1.20E+12,1.25E+12,1.34E+12,1.41E+12,1.50E+12,1.58E+12,1.63E+12,1.65E+12,1.64E+12,1.61E+12,1.66E+12,1.77E+12,1.87E+12,1.89E+12,1.96E+12,2.00E+12,2.01E+12,2.09E+12,2.10E+12,2.16E+12,2.28E+12,2.43E+12,2.58E+12,2.75E+12,2.77E+12,2.86E+12,3.09E+12,3.29E+12,3.43E+12,3.61E+12,3.79E+12,4.01E+12,4.24E+12,4.42E+12,4.71E+12,4.95E+12,
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-10.6105312,6.048333067,5.348655644,1.616349741,-1.282018289,10.98687052,-0.048135582,4.372082367,4.290540493,-7.951742729,17.88012181,12.90828068,2.07505699,0.273436856,-2.82256306,-1.617024723,5.396603824,2.929345336,3.579834988,1.60792064,-0.159146717,-2.342043719,-2.513360534,-2.04281514,0.466506683,3.303209124,2.173931963,2.504313165,1.123527808,0.724837377,-1.859161848,-3.950140023,-2.757422699,-0.468194236,1.331405874,1.155487687,-2.347158365,0.439695657,-0.485175888,-2.125154281,0.987009104,-2.143715676,0.180879189,2.28319586,3.044994854,3.576193194,3.933089234,-2.503375539,0.503848174,5.494072181,3.288133179,1.815635487,3.142122879,2.694826864,3.116796581,3.346585197,2.364845917,3.895065672,2.998060415,-2.52736428
Kenya,KEN,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,,,,,4747355970,4808902933,5504070623,5718510477,6144987689,6613199671,6248889883,7565228416,8769244581,9146070222,9247798731,9624098116,9855721527,10720894352,11382198304,12179963978,12668242514,13424685274,13954149443,14300246030,14422613117,15162169767,16008353725,16787446292,17650193743,18547720168,19328096353,19730205399,19824978111,19873394109,20476443275,21462976423,22457838225,22516273658,23307484451,23936665961,24006970661,25031950789,25206732631,25995459159,27016326448,28429293559,30029810845,31908837899,31880692214,32945528717,35685419748,37588922991,39161006465,41277295284,43597162523,46258940900,49068172275,51372475290,54664507153,57668088232,
Kenya,KEN,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,,,,,,,,,,,,680.036971,735.8428903,689.5677924,695.4037521,647.3969845,642.6061886,733.851496,724.7678129,736.3917784,712.1276647,673.7797345,627.4224195,622.8016749,630.9696771,603.6783608,654.6116932,652.1058004,663.2505871,640.2766821,643.0766691,650.7349236,627.3421761,627.2936991,659.867038,655.3121022,667.8209162,668.7076539,675.7572909,668.8214135,651.0920377,645.6935247,634.3787294,626.7826402,641.4406028,672.7371029,743.5895605,760.5970297,756.4741557,780.0526698,808.6618,825.0834444,857.7312597,880.1265239,872.1279829,922.8790919,973.4266589,962.3184946,997.3486947,1015.665838,
Kenya,KEN,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,,,,,,,,,,,200162441,227062702.7,268639821.8,328998611.9,389464417.6,441961314,477962893.6,585932902.2,677372784.5,826772712,959061233,917188288.7,839617968.4,739978927.2,716623502.1,697573219.3,797529831.9,881589956.3,928478289,953678044.4,992285226.6,974220044.2,1040678403,739629033,912308008.2,1272981606,1778821031,1929631450,2076486971,1968492534,1936691959,1947976908,2005587027,2303250539,2454952525,2712419283,3526364173,4217492369,4620817657,4738953945,5109856493,5151700883,6092450004,6524025550,8307590764,8308587278,8482611395,11475582552,13010852083,14624963232,
Kenya,KEN,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,,,,34.69984679,34.1698608,36.50395096,38.50767583,38.2232689,37.59734344,38.09215925,39.38733658,39.57685827,38.39296647,41.46002177,41.28527769,38.40877715,34.09804251,36.85225935,35.64364939,36.8035286,35.61243884,37.73973815,35.15897426,35.13235912,31.8927913,32.45197679,32.28114148,33.10833255,35.41908933,35.70735036,37.92416513,37.81770517,36.21745789,35.47745358,34.67005076,33.10013118,30.52410901,34.59292339,34.49310138,49.50059401,55.46470289,54.46946691,54.8408426,53.24275178,55.34030015,58.72168638,56.12279927,56.36545938,59.20262569,44.19705602,36.95029954,38.72004422,35.43194888,34.29323764,33.46183443,32.14534674,30.40448861,30.04771634,28.96356235,,
Kenya,KEN,"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2975.27663,2891.625456,2829.120904,2816.469081,2877.847436,2954.90156,3011.529325,3069.000586,3087.096515,3371.91798,3979.46645,4516.319334,5279.464009,5970.574728,6745.475573,7051.99789,7331.744107,7183.962541,7242.288254,7568.362005,7769.883291,7746.918311,7784.945891,7867.205444,8048.03272,8119.397876,8146.046732,8301.692547,8392.903836,
Kenya,KEN,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,118000,55000,220000,,,24000,10000,1800,3900
Kenya,KEN,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,,,0.164338537,0.071530758,,,0.116346713,0.060496068,0.159068495,0.047815916,0.090718058,0.045910629,0.005560266,,,0.048913633,0.002413244,8.45E-05,0.000686373,0.01623596,0.013477944,0.080834885,,,,,,0.240547354,0.07767032,0.07767032,,0.024666287,0.045809551,0.07881217,0.104666718,0.143108511,0.169612985,0.11659688,0.166461043,0.124365596,0.128803232,0.1939589,0.440018729,0.709311111,0.98956161,1.228259645,1.507055032,1.79146011,2.031615952,2.076305834,2.208452718,2.107033593,2.344674725,2.613767928,2.518193036,2.233737564,2.334376783,2.628707013,2.478374857,2.119642604,
Kenya,KEN,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,100.7246377,88.11188811,81.61764706,77.37226277,87.02290076,76.69172932,85.49618321,77.86259542,81.06060606,79.36507937,70.14925373,78.68852459,81.03448276,94.87179487,107.2289157,103.8834951,108.2474227,114.0186916,109.9099099,98.07692308,100,95.3922616,91.99284595,91.18450668,91.18210195,90.45353886,89.2391287,86.71910449,86.25722679,96.99947501,95.28956745,92.13262128,92.01940639,87.95314011,87.85984578,102.7721788,101.9003991,106.9121535,100.7744754,99.76448233,
Kenya,KEN,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,74.35897436,72.21537197,74.35694499,74.7297801,79.24705882,75.84110255,73.22109276,76.34660422,69.39250628,72.39689353,72.79879142,75.08964161,74.08975445,76.24682433,74.10953699,72.40968207,72.11723384,77.88403582,77.78704685,85.26795317,87.53380058,90.90398005,84.05057811,82.11157921,79.99076432,79.99076435,79.99076429,87.59644639,86.48813125,86.48813125,76.95144963,68.28345053,75.804152,68.03130529,67.82779473,69.40838437,70.96548655,70.85808304,73.69614362,74.86091035,75.49266362,74.59526739,70.48448314,67.68588144,98.75649069,66.55312003,66.24855746,61.36963203,57.58175707,57.13071634,54.88709696,53.354265,50.80256358,46.60634331,49.2894718,43.86235561,41.80225126,40.73368991,44.70186828,44.01612022,
Kenya,KEN,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.36467,,,,,36.69609,32.42388,40.75766,40.77869,,38.82214,43.71869,43.76164,43.97441,44.78135,45.85821,47.94851,47.40145,49.86496,48.72598,48.4988,46.90623,48.37237,,58.85765,61.34761,
Kenya,KEN,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.30964,,,,,36.97365,41.36529,41.95578,37.2255,,39.76633,36.73777,36.72678,35.92571,35.19001,35.31218,36.78219,36.62717,34.55828,33.63657,34.22071,35.34262,35.68628,,36.8683,37.50359,
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,7.362,7.565,7.774,8.038,8.318,8.605,8.902,9.209,9.525,9.85,10.295,10.778,11.282,11.805,12.349,12.914,13.503,14.112,14.745,15.401,15.583,15.681,15.78,15.879,15.979,16.079,16.18,16.281,16.383,16.485,16.748,17.043,17.342,17.645,17.952,18.263,18.579,18.898,19.222,19.55,19.892,20.239,20.591,20.948,21.31,21.675,22.045,22.42,22.8,23.183,23.571,23.969,24.376,24.794,25.221,25.658,26.105,26.562,27.03,27.507,27.995
Kenya,KEN,"Population, total",SP.POP.TOTL,8120082,8377693,8647002,8928510,9222692,9530163,9851453,10187487,10539909,10910677,11301394,11713046,12146070,12600799,13077341,13575898,14096258,14638887,15205381,15797771,16417203,17063870,17736326,18431760,19146403,19877078,20622560,21382111,22153685,22935088,23724574,24521714,25326080,26136217,26950508,27768297,28589456,29415660,30250488,31098763,31964557,32848569,33751746,34678781,35635267,36624897,37649039,38705934,39791984,40901798,42030684,43178270,44343469,45519986,46700063,47878339,49051531,50221146,51392570,52573967,53771300
Kenya,KEN,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,3.325129438,3.328309694,3.322367746,3.308717904,3.287755256,3.259981905,3.246306808,3.22430125,3.196284598,3.16389616,3.128573173,3.113611048,3.092081866,3.063716033,3.028257789,2.98624099,2.958418533,2.924503581,2.884853408,2.839212756,2.788396037,2.753177453,2.711807083,2.666889425,2.621324902,2.576912674,2.540380366,2.502137125,2.463514921,2.42603454,2.390962611,2.36055248,2.327971244,2.293431085,2.256753851,2.217819964,2.198684463,2.166813194,2.123432253,2.069873992,2.007051703,1.970845608,1.92875887,1.878703565,1.817386381,1.744912758,1.720763741,1.688426069,1.654071355,1.625061812,1.605057914,1.625601321,1.652315635,1.684591382,1.721534879,1.762989923,1.83141299,1.902462118,1.975258435,2.048691425,2.122388708
Kenya,KEN,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.114126567,5.070353556,5.028159159,4.990398351,4.961023423,4.939602934,4.908707707,4.888415555,4.86303862,4.811720127,4.724923602,4.602618547,4.462240354,4.310858816,4.157403829,4.009087371,3.858428097,3.71470956,3.597981327,3.534346653,3.534468788,3.58383376,3.683188341,3.812601901,3.946859992,4.071345815,4.177365439,4.279542267,4.373952814,4.457124068,4.528203812,4.576449838,4.619536342,4.660863408,4.703673534,4.74979742,4.769748738,4.785482217,4.802639609,4.827644446,4.86314637,4.88040207,4.912718531,4.957955047,5.0126892,5.075576053,5.155241611,5.237593142,5.321148054,5.405516147,5.490002751,5.570065582,5.652340882,5.737657676,5.827097231,5.920986213,6.020367254,6.120333904,6.216992376,6.304708353,6.379187745
Kenya,KEN,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,11.37454911,11.69551273,11.99346448,12.26900537,12.5095189,12.68776695,12.78311329,12.84755867,12.89116088,12.9241718,12.94659624,12.94925173,12.96227625,12.98495909,13.01043756,13.02679315,13.01703585,13.02413831,13.04576507,13.08030859,13.12485289,13.17595762,13.2452484,13.32663243,13.40821586,13.47655178,13.52595857,13.57627865,13.62786759,13.68602278,13.75320631,13.82148242,13.90380943,13.9834819,14.0316506,14.02653428,14.04286864,14.00530044,13.92928406,13.81557883,13.64601672,13.38721576,13.11263215,12.83739893,12.60924674,12.47830044,12.44757554,12.50168801,12.61014991,12.72270691,12.79781121,12.81502097,12.81529211,12.80132248,12.78666884,12.78369417,12.79593254,12.81094112,12.8180667,12.79189241,12.70769904
Kenya,KEN,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,3.4,,,,,3.5,,,,,3.6,,,,,,3.4,,,,,3,,,,,,
